,song_id,created_at_time,created_at_time_date,week_from_one,favorite_count,sent_score,sent_category,pos,neg,neu
5599,1,2016-04-15 15:15:07,2016-04-15,1372,0,0.0,Neu,0,0,1
5603,1,2016-04-15 15:13:11,2016-04-15,1372,0,0.0,Neu,0,0,1
5616,1,2016-04-15 14:25:42,2016-04-15,1372,0,0.0,Neu,0,0,1
5650,1,2016-04-15 09:38:07,2016-04-15,1372,0,-0.05625,Neg,0,1,0
5678,1,2016-04-15 05:32:17,2016-04-15,1372,0,0.0,Neu,0,0,1
5679,1,2016-04-15 05:25:01,2016-04-15,1372,0,0.0,Neu,0,0,1
5682,1,2016-04-15 05:14:31,2016-04-15,1372,0,0.0,Neu,0,0,1
5691,1,2016-04-15 04:28:35,2016-04-15,1372,0,0.0,Neu,0,0,1
5704,1,2016-04-15 03:18:44,2016-04-15,1372,0,0.0,Neu,0,0,1
5717,1,2016-04-15 02:29:06,2016-04-15,1372,0,0.0,Neu,0,0,1
5725,1,2016-04-15 02:15:50,2016-04-15,1372,0,0.1,Pos,1,0,0
5750,1,2016-04-15 01:15:55,2016-04-15,1372,0,0.0,Neu,0,0,1
5765,1,2016-04-15 00:23:55,2016-04-15,1372,0,0.0,Neu,0,0,1
5776,1,2016-04-14 22:34:15,2016-04-14,1372,0,0.0,Neu,0,0,1
5782,1,2016-04-14 22:03:56,2016-04-14,1372,0,0.0,Neu,0,0,1
5784,1,2016-04-14 21:55:29,2016-04-14,1372,1,0.8,Pos,1,0,0
5794,1,2016-04-14 20:54:58,2016-04-14,1372,0,-0.4,Neg,0,1,0
5812,1,2016-04-14 19:05:06,2016-04-14,1372,1,0.0,Neu,0,0,1
5830,1,2016-04-14 16:57:50,2016-04-14,1372,0,0.0,Neu,0,0,1
5847,1,2016-04-14 15:25:00,2016-04-14,1372,0,0.0,Neu,0,0,1
5853,1,2016-04-14 15:04:12,2016-04-14,1372,0,0.0,Neu,0,0,1
5861,1,2016-04-14 14:32:22,2016-04-14,1372,0,0.0,Neu,0,0,1
5868,1,2016-04-14 13:35:10,2016-04-14,1372,1,0.0,Neu,0,0,1
5873,1,2016-04-14 13:13:39,2016-04-14,1372,0,0.0,Neu,0,0,1
5893,1,2016-04-14 10:56:05,2016-04-14,1372,0,0.0,Neu,0,0,1
5911,1,2016-04-14 07:48:01,2016-04-14,1372,0,0.0,Neu,0,0,1
5917,1,2016-04-14 06:21:31,2016-04-14,1372,0,0.0,Neu,0,0,1
5922,1,2016-04-14 05:54:47,2016-04-14,1372,0,0.0,Neu,0,0,1
5945,1,2016-04-14 02:33:00,2016-04-14,1372,0,0.0,Neu,0,0,1
5958,1,2016-04-14 01:48:18,2016-04-14,1372,0,0.0,Neu,0,0,1
5961,1,2016-04-14 01:42:06,2016-04-14,1372,0,0.6,Pos,1,0,0
5967,1,2016-04-14 01:10:25,2016-04-14,1372,0,0.0,Neu,0,0,1
5978,1,2016-04-14 00:39:07,2016-04-14,1372,0,0.0,Neu,0,0,1
6008,1,2016-04-13 22:36:28,2016-04-13,1372,1,0.0,Neu,0,0,1
6011,1,2016-04-13 22:05:56,2016-04-13,1372,0,0.0,Neu,0,0,1
6014,1,2016-04-13 21:40:01,2016-04-13,1372,1,0.0,Neu,0,0,1
6048,1,2016-04-13 17:59:48,2016-04-13,1372,1,0.0,Neu,0,0,1
6059,1,2016-04-13 16:27:12,2016-04-13,1372,0,0.0,Neu,0,0,1
6071,1,2016-04-13 15:25:00,2016-04-13,1372,0,0.0,Neu,0,0,1
6085,1,2016-04-13 14:16:49,2016-04-13,1372,0,0.0,Neu,0,0,1
6116,1,2016-04-13 11:09:21,2016-04-13,1372,0,0.0,Neu,0,0,1
6123,1,2016-04-13 10:53:53,2016-04-13,1372,0,0.0,Neu,0,0,1
6124,1,2016-04-13 10:49:59,2016-04-13,1372,1,0.6,Pos,1,0,0
6165,1,2016-04-13 04:33:37,2016-04-13,1372,8,0.5,Pos,1,0,0
6169,1,2016-04-13 04:20:29,2016-04-13,1372,0,0.0,Neu,0,0,1
6172,1,2016-04-13 04:00:26,2016-04-13,1372,0,0.0,Neu,0,0,1
6203,1,2016-04-13 01:21:42,2016-04-13,1372,0,0.0,Neu,0,0,1
6216,1,2016-04-13 00:52:38,2016-04-13,1372,0,0.0,Neu,0,0,1
6221,1,2016-04-13 00:42:55,2016-04-13,1372,4,0.0,Neu,0,0,1
6242,1,2016-04-12 22:38:39,2016-04-12,1372,0,0.0,Neu,0,0,1
6243,1,2016-04-12 22:37:35,2016-04-12,1372,0,0.0,Neu,0,0,1
6258,1,2016-04-12 21:06:09,2016-04-12,1372,0,0.0,Neu,0,0,1
6275,1,2016-04-12 19:15:40,2016-04-12,1372,0,0.0,Neu,0,0,1
6284,1,2016-04-12 18:27:20,2016-04-12,1372,0,0.0,Neu,0,0,1
6287,1,2016-04-12 17:56:29,2016-04-12,1372,0,0.333333333333,Pos,1,0,0
6338,1,2016-04-12 13:52:14,2016-04-12,1372,0,-0.1,Neg,0,1,0
6347,1,2016-04-12 12:48:39,2016-04-12,1372,0,0.0,Neu,0,0,1
6357,1,2016-04-12 11:40:31,2016-04-12,1372,1,0.0,Neu,0,0,1
6374,1,2016-04-12 08:14:12,2016-04-12,1372,1,0.0,Neu,0,0,1
6380,1,2016-04-12 06:56:52,2016-04-12,1372,0,0.8,Pos,1,0,0
6383,1,2016-04-12 06:49:17,2016-04-12,1372,1,0.0,Neu,0,0,1
6390,1,2016-04-12 04:56:48,2016-04-12,1372,0,0.0,Neu,0,0,1
6401,1,2016-04-12 03:47:59,2016-04-12,1372,1,0.8,Pos,1,0,0
6411,1,2016-04-12 02:41:23,2016-04-12,1372,0,0.0,Neu,0,0,1
6414,1,2016-04-12 02:30:14,2016-04-12,1372,1,0.6,Pos,1,0,0
6415,1,2016-04-12 02:24:05,2016-04-12,1372,0,0.0,Neu,0,0,1
6431,1,2016-04-12 01:38:28,2016-04-12,1372,0,0.0,Neu,0,0,1
6439,1,2016-04-12 01:20:02,2016-04-12,1372,1,0.0,Neu,0,0,1
6455,1,2016-04-12 00:02:13,2016-04-12,1372,4,0.0,Neu,0,0,1
6477,1,2016-04-11 22:34:14,2016-04-11,1372,0,0.0,Neu,0,0,1
6483,1,2016-04-11 22:04:46,2016-04-11,1372,0,0.0,Neu,0,0,1
6485,1,2016-04-11 21:48:01,2016-04-11,1372,0,0.0,Neu,0,0,1
6525,1,2016-04-11 18:06:24,2016-04-11,1372,2,0.0,Neu,0,0,1
6530,1,2016-04-11 17:28:15,2016-04-11,1372,21,0.0,Neu,0,0,1
6551,1,2016-04-11 15:24:58,2016-04-11,1372,0,0.0,Neu,0,0,1
6552,1,2016-04-11 15:14:10,2016-04-11,1372,0,0.0,Neu,0,0,1
6553,1,2016-04-11 15:12:56,2016-04-11,1372,0,0.0,Neu,0,0,1
6555,1,2016-04-11 15:07:06,2016-04-11,1372,1,0.0,Neu,0,0,1
6559,1,2016-04-11 14:58:12,2016-04-11,1372,0,0.0,Neu,0,0,1
6562,1,2016-04-11 14:49:28,2016-04-11,1372,0,0.0,Neu,0,0,1
6603,1,2016-04-11 09:57:57,2016-04-11,1372,0,0.0,Neu,0,0,1
6622,1,2016-04-11 05:32:56,2016-04-11,1372,0,0.0,Neu,0,0,1
6623,1,2016-04-11 05:31:39,2016-04-11,1372,1,0.0,Neu,0,0,1
6634,1,2016-04-11 04:12:21,2016-04-11,1372,0,0.0,Neu,0,0,1
6643,1,2016-04-11 03:22:32,2016-04-11,1372,0,0.0,Neu,0,0,1
6651,1,2016-04-11 02:32:55,2016-04-11,1372,0,0.0,Neu,0,0,1
6708,1,2016-04-10 22:09:50,2016-04-10,1372,0,0.25,Pos,1,0,0
6714,1,2016-04-10 21:25:13,2016-04-10,1372,0,0.6,Pos,1,0,0
6731,1,2016-04-10 19:18:39,2016-04-10,1372,0,0.0,Neu,0,0,1
6732,1,2016-04-10 19:17:09,2016-04-10,1372,0,0.0,Neu,0,0,1
6762,1,2016-04-10 17:31:57,2016-04-10,1372,0,0.0,Neu,0,0,1
6772,1,2016-04-10 16:41:19,2016-04-10,1372,0,0.0,Neu,0,0,1
6791,1,2016-04-10 15:25:57,2016-04-10,1372,0,0.0,Neu,0,0,1
6794,1,2016-04-10 15:24:56,2016-04-10,1372,1,0.0,Neu,0,0,1
6796,1,2016-04-10 15:16:41,2016-04-10,1372,0,0.136363636364,Pos,1,0,0
6798,1,2016-04-10 15:01:41,2016-04-10,1372,0,0.0,Neu,0,0,1
6812,1,2016-04-10 12:34:30,2016-04-10,1372,0,0.0,Neu,0,0,1
6821,1,2016-04-10 11:14:48,2016-04-10,1372,0,0.0,Neu,0,0,1
6822,1,2016-04-10 11:12:56,2016-04-10,1372,0,0.0,Neu,0,0,1
6824,1,2016-04-10 11:02:10,2016-04-10,1372,1,0.0,Neu,0,0,1
6828,1,2016-04-10 10:34:31,2016-04-10,1372,0,0.0,Neu,0,0,1
6847,1,2016-04-10 08:35:38,2016-04-10,1372,0,0.0,Neu,0,0,1
6851,1,2016-04-10 07:45:42,2016-04-10,1372,0,0.0,Neu,0,0,1
6854,1,2016-04-10 07:29:57,2016-04-10,1372,1,0.136363636364,Pos,1,0,0
6858,1,2016-04-10 07:05:24,2016-04-10,1372,0,0.0,Neu,0,0,1
6870,1,2016-04-10 05:24:53,2016-04-10,1372,1,0.0,Neu,0,0,1
6875,1,2016-04-10 04:58:11,2016-04-10,1372,0,0.0,Neu,0,0,1
6884,1,2016-04-10 04:05:57,2016-04-10,1372,0,0.0,Neu,0,0,1
6908,1,2016-04-10 02:29:58,2016-04-10,1372,0,0.0,Neu,0,0,1
6909,1,2016-04-10 02:24:50,2016-04-10,1372,0,0.0,Neu,0,0,1
6916,1,2016-04-10 01:48:43,2016-04-10,1372,0,0.0,Neu,0,0,1
6929,1,2016-04-10 01:00:34,2016-04-10,1372,0,0.0,Neu,0,0,1
6934,1,2016-04-10 00:53:29,2016-04-10,1372,0,0.0,Neu,0,0,1
6962,1,2016-04-09 22:08:10,2016-04-09,1371,0,0.6,Pos,1,0,0
6967,1,2016-04-09 21:42:50,2016-04-09,1371,0,0.0,Neu,0,0,1
6968,1,2016-04-09 21:36:06,2016-04-09,1371,0,0.0,Neu,0,0,1
6969,1,2016-04-09 21:34:14,2016-04-09,1371,0,0.0,Neu,0,0,1
6970,1,2016-04-09 21:29:42,2016-04-09,1371,0,0.6,Pos,1,0,0
6971,1,2016-04-09 21:28:56,2016-04-09,1371,2,0.0,Neu,0,0,1
6972,1,2016-04-09 21:28:25,2016-04-09,1371,0,0.0,Neu,0,0,1
6973,1,2016-04-09 21:25:47,2016-04-09,1371,0,0.0,Neu,0,0,1
6974,1,2016-04-09 21:23:45,2016-04-09,1371,0,0.0,Neu,0,0,1
6975,1,2016-04-09 21:21:19,2016-04-09,1371,0,0.0,Neu,0,0,1
6976,1,2016-04-09 21:20:40,2016-04-09,1371,0,0.6,Pos,1,0,0
6977,1,2016-04-09 21:16:59,2016-04-09,1371,17,-0.131818181818,Neg,0,1,0
6978,1,2016-04-09 21:14:42,2016-04-09,1371,0,0.0,Neu,0,0,1
6979,1,2016-04-09 21:04:59,2016-04-09,1371,0,0.0,Neu,0,0,1
6980,1,2016-04-09 21:04:54,2016-04-09,1371,0,0.05,Pos,1,0,0
6981,1,2016-04-09 21:00:54,2016-04-09,1371,0,0.0,Neu,0,0,1
6982,1,2016-04-09 21:00:47,2016-04-09,1371,0,0.5,Pos,1,0,0
6983,1,2016-04-09 20:46:45,2016-04-09,1371,1,0.0,Neu,0,0,1
6984,1,2016-04-09 20:46:34,2016-04-09,1371,0,0.0,Neu,0,0,1
6985,1,2016-04-09 20:43:58,2016-04-09,1371,0,0.0,Neu,0,0,1
6986,1,2016-04-09 20:41:32,2016-04-09,1371,0,0.0,Neu,0,0,1
6987,1,2016-04-09 20:39:57,2016-04-09,1371,0,0.0,Neu,0,0,1
6988,1,2016-04-09 20:32:25,2016-04-09,1371,0,0.318181818182,Pos,1,0,0
6989,1,2016-04-09 20:30:32,2016-04-09,1371,0,0.0,Neu,0,0,1
6990,1,2016-04-09 20:29:41,2016-04-09,1371,0,0.0,Neu,0,0,1
6991,1,2016-04-09 20:27:05,2016-04-09,1371,0,0.0,Neu,0,0,1
6992,1,2016-04-09 20:24:03,2016-04-09,1371,0,0.0,Neu,0,0,1
6993,1,2016-04-09 20:22:31,2016-04-09,1371,2,0.0,Neu,0,0,1
6994,1,2016-04-09 20:22:10,2016-04-09,1371,10,0.0,Neu,0,0,1
6995,1,2016-04-09 20:18:42,2016-04-09,1371,0,-0.5,Neg,0,1,0
6996,1,2016-04-09 20:14:50,2016-04-09,1371,0,0.6,Pos,1,0,0
6997,1,2016-04-09 20:04:32,2016-04-09,1371,0,0.0,Neu,0,0,1
6998,1,2016-04-09 19:55:17,2016-04-09,1371,0,0.0,Neu,0,0,1
6999,1,2016-04-09 19:52:14,2016-04-09,1371,0,0.0,Neu,0,0,1
7000,1,2016-04-09 19:43:22,2016-04-09,1371,1,0.0,Neu,0,0,1
7001,1,2016-04-09 19:36:17,2016-04-09,1371,0,0.6,Pos,1,0,0
7002,1,2016-04-09 19:32:21,2016-04-09,1371,0,0.0,Neu,0,0,1
7003,1,2016-04-09 19:28:18,2016-04-09,1371,0,0.6,Pos,1,0,0
7004,1,2016-04-09 19:27:51,2016-04-09,1371,1,0.0,Neu,0,0,1
7005,1,2016-04-09 19:18:03,2016-04-09,1371,0,0.0,Neu,0,0,1
7006,1,2016-04-09 19:15:55,2016-04-09,1371,0,0.0,Neu,0,0,1
7007,1,2016-04-09 19:09:44,2016-04-09,1371,0,0.0,Neu,0,0,1
7008,1,2016-04-09 19:00:08,2016-04-09,1371,0,0.0,Neu,0,0,1
7009,1,2016-04-09 18:52:53,2016-04-09,1371,0,0.0,Neu,0,0,1
7010,1,2016-04-09 18:48:19,2016-04-09,1371,0,0.2,Pos,1,0,0
7011,1,2016-04-09 18:47:56,2016-04-09,1371,0,0.0,Neu,0,0,1
7012,1,2016-04-09 18:42:04,2016-04-09,1371,0,0.0,Neu,0,0,1
7013,1,2016-04-09 18:35:50,2016-04-09,1371,0,0.0,Neu,0,0,1
7014,1,2016-04-09 18:33:58,2016-04-09,1371,0,0.6,Pos,1,0,0
7015,1,2016-04-09 18:33:18,2016-04-09,1371,0,0.136363636364,Pos,1,0,0
7016,1,2016-04-09 18:31:36,2016-04-09,1371,0,0.0,Neu,0,0,1
7017,1,2016-04-09 18:31:14,2016-04-09,1371,0,0.0,Neu,0,0,1
7018,1,2016-04-09 18:30:52,2016-04-09,1371,0,0.0,Neu,0,0,1
7019,1,2016-04-09 18:26:58,2016-04-09,1371,0,0.0,Neu,0,0,1
7020,1,2016-04-09 18:19:36,2016-04-09,1371,0,0.0,Neu,0,0,1
7021,1,2016-04-09 18:19:08,2016-04-09,1371,0,0.0,Neu,0,0,1
7022,1,2016-04-09 18:07:39,2016-04-09,1371,0,0.6,Pos,1,0,0
7023,1,2016-04-09 18:07:22,2016-04-09,1371,0,0.0,Neu,0,0,1
7024,1,2016-04-09 18:03:49,2016-04-09,1371,3,0.16,Pos,1,0,0
7025,1,2016-04-09 18:00:43,2016-04-09,1371,0,0.136363636364,Pos,1,0,0
7026,1,2016-04-09 17:52:01,2016-04-09,1371,0,0.0,Neu,0,0,1
7027,1,2016-04-09 17:47:51,2016-04-09,1371,0,0.0,Neu,0,0,1
7028,1,2016-04-09 17:19:32,2016-04-09,1371,0,0.1,Pos,1,0,0
7029,1,2016-04-09 17:14:04,2016-04-09,1371,0,0.0,Neu,0,0,1
7030,1,2016-04-09 17:13:37,2016-04-09,1371,0,0.5,Pos,1,0,0
7031,1,2016-04-09 17:12:36,2016-04-09,1371,5,0.6,Pos,1,0,0
7032,1,2016-04-09 17:09:41,2016-04-09,1371,0,0.0,Neu,0,0,1
7033,1,2016-04-09 16:48:24,2016-04-09,1371,0,0.0,Neu,0,0,1
7034,1,2016-04-09 16:35:27,2016-04-09,1371,0,0.0,Neu,0,0,1
7035,1,2016-04-09 16:29:45,2016-04-09,1371,1,0.1,Pos,1,0,0
7036,1,2016-04-09 16:29:11,2016-04-09,1371,0,0.0,Neu,0,0,1
7037,1,2016-04-09 16:22:16,2016-04-09,1371,0,0.0,Neu,0,0,1
7038,1,2016-04-09 16:21:30,2016-04-09,1371,0,0.0,Neu,0,0,1
7039,1,2016-04-09 16:04:38,2016-04-09,1371,0,0.0,Neu,0,0,1
7040,1,2016-04-09 16:03:32,2016-04-09,1371,0,0.0,Neu,0,0,1
7041,1,2016-04-09 15:50:46,2016-04-09,1371,0,0.6,Pos,1,0,0
7042,1,2016-04-09 15:50:26,2016-04-09,1371,0,0.0,Neu,0,0,1
7043,1,2016-04-09 15:48:21,2016-04-09,1371,0,0.0,Neu,0,0,1
7044,1,2016-04-09 15:36:31,2016-04-09,1371,0,-0.244318181818,Neg,0,1,0
7045,1,2016-04-09 15:36:29,2016-04-09,1371,0,0.0,Neu,0,0,1
7046,1,2016-04-09 15:33:55,2016-04-09,1371,0,0.2,Pos,1,0,0
7047,1,2016-04-09 15:33:39,2016-04-09,1371,0,0.0,Neu,0,0,1
7048,1,2016-04-09 15:33:29,2016-04-09,1371,0,0.0,Neu,0,0,1
7049,1,2016-04-09 15:32:31,2016-04-09,1371,0,0.2,Pos,1,0,0
7050,1,2016-04-09 15:32:19,2016-04-09,1371,1,0.0,Neu,0,0,1
7051,1,2016-04-09 15:29:51,2016-04-09,1371,0,0.0,Neu,0,0,1
7052,1,2016-04-09 15:28:58,2016-04-09,1371,0,0.0,Neu,0,0,1
7053,1,2016-04-09 15:23:52,2016-04-09,1371,0,0.366666666667,Pos,1,0,0
7054,1,2016-04-09 15:23:52,2016-04-09,1371,0,0.6,Pos,1,0,0
7055,1,2016-04-09 15:22:19,2016-04-09,1371,0,0.6,Pos,1,0,0
7056,1,2016-04-09 15:22:19,2016-04-09,1371,0,0.0,Neu,0,0,1
7057,1,2016-04-09 15:21:58,2016-04-09,1371,0,0.0,Neu,0,0,1
7058,1,2016-04-09 15:21:56,2016-04-09,1371,0,0.0,Neu,0,0,1
7059,1,2016-04-09 15:15:34,2016-04-09,1371,0,0.0,Neu,0,0,1
7060,1,2016-04-09 15:09:47,2016-04-09,1371,0,0.0,Neu,0,0,1
7061,1,2016-04-09 14:56:41,2016-04-09,1371,0,0.4,Pos,1,0,0
7062,1,2016-04-09 14:54:25,2016-04-09,1371,1,0.0,Neu,0,0,1
7063,1,2016-04-09 14:51:12,2016-04-09,1371,0,0.0,Neu,0,0,1
7064,1,2016-04-09 14:42:48,2016-04-09,1371,0,-0.0518518518519,Neg,0,1,0
7065,1,2016-04-09 14:41:03,2016-04-09,1371,0,0.0,Neu,0,0,1
7066,1,2016-04-09 14:27:54,2016-04-09,1371,0,0.6,Pos,1,0,0
7067,1,2016-04-09 14:12:04,2016-04-09,1371,1,-0.133333333333,Neg,0,1,0
7068,1,2016-04-09 13:59:26,2016-04-09,1371,2,-0.244318181818,Neg,0,1,0
7069,1,2016-04-09 13:59:01,2016-04-09,1371,2,0.00378787878788,Pos,1,0,0
7070,1,2016-04-09 13:57:03,2016-04-09,1371,0,0.166666666667,Pos,1,0,0
7071,1,2016-04-09 13:47:04,2016-04-09,1371,0,0.0,Neu,0,0,1
7072,1,2016-04-09 13:43:03,2016-04-09,1371,0,-0.6,Neg,0,1,0
7073,1,2016-04-09 13:42:28,2016-04-09,1371,0,0.0,Neu,0,0,1
7074,1,2016-04-09 13:35:46,2016-04-09,1371,0,0.0,Neu,0,0,1
7075,1,2016-04-09 13:33:18,2016-04-09,1371,0,0.0,Neu,0,0,1
7076,1,2016-04-09 13:30:44,2016-04-09,1371,0,0.0,Neu,0,0,1
7077,1,2016-04-09 13:07:16,2016-04-09,1371,0,0.6,Pos,1,0,0
7078,1,2016-04-09 13:06:58,2016-04-09,1371,0,0.6,Pos,1,0,0
7079,1,2016-04-09 12:33:19,2016-04-09,1371,0,0.0,Neu,0,0,1
7080,1,2016-04-09 12:09:11,2016-04-09,1371,0,0.0,Neu,0,0,1
7081,1,2016-04-09 11:26:17,2016-04-09,1371,0,0.0,Neu,0,0,1
7082,1,2016-04-09 09:53:23,2016-04-09,1371,0,0.375,Pos,1,0,0
7083,1,2016-04-09 09:28:07,2016-04-09,1371,0,0.0,Neu,0,0,1
7084,1,2016-04-09 08:37:05,2016-04-09,1371,0,0.0,Neu,0,0,1
7085,1,2016-04-09 07:07:49,2016-04-09,1371,0,0.0,Neu,0,0,1
7086,1,2016-04-09 05:20:27,2016-04-09,1371,0,0.0,Neu,0,0,1
7087,1,2016-04-09 04:44:42,2016-04-09,1371,0,0.0,Neu,0,0,1
0,1,2016-04-23 00:35:54,2016-04-23,1373,0,0.0,Neu,0,0,1
1,1,2016-04-23 00:34:50,2016-04-23,1373,0,-0.155555555556,Neg,0,1,0
2,1,2016-04-23 00:15:04,2016-04-23,1373,0,0.0,Neu,0,0,1
3,1,2016-04-23 00:14:37,2016-04-23,1373,0,0.0,Neu,0,0,1
4,1,2016-04-23 00:05:42,2016-04-23,1373,0,0.0,Neu,0,0,1
5,1,2016-04-23 00:04:56,2016-04-23,1373,0,0.0,Neu,0,0,1
6,1,2016-04-22 23:58:09,2016-04-22,1373,0,0.0,Neu,0,0,1
7,1,2016-04-22 23:57:44,2016-04-22,1373,0,0.0,Neu,0,0,1
8,1,2016-04-22 23:55:23,2016-04-22,1373,0,-0.6,Neg,0,1,0
9,1,2016-04-22 23:54:42,2016-04-22,1373,0,0.0,Neu,0,0,1
10,1,2016-04-22 23:52:18,2016-04-22,1373,0,0.0,Neu,0,0,1
11,1,2016-04-22 23:51:06,2016-04-22,1373,0,0.0,Neu,0,0,1
12,1,2016-04-22 23:48:49,2016-04-22,1373,0,0.366666666667,Pos,1,0,0
13,1,2016-04-22 23:44:24,2016-04-22,1373,2,0.0,Neu,0,0,1
14,1,2016-04-22 23:43:06,2016-04-22,1373,0,0.224025974026,Pos,1,0,0
15,1,2016-04-22 23:39:21,2016-04-22,1373,0,0.0,Neu,0,0,1
16,1,2016-04-22 23:36:30,2016-04-22,1373,0,0.6,Pos,1,0,0
17,1,2016-04-22 23:36:30,2016-04-22,1373,0,0.0,Neu,0,0,1
18,1,2016-04-22 23:34:46,2016-04-22,1373,0,0.0,Neu,0,0,1
19,1,2016-04-22 23:34:18,2016-04-22,1373,0,0.0,Neu,0,0,1
20,1,2016-04-22 23:29:54,2016-04-22,1373,0,-1.0,Neg,0,1,0
21,1,2016-04-22 23:28:45,2016-04-22,1373,0,0.0,Neu,0,0,1
22,1,2016-04-22 23:28:33,2016-04-22,1373,0,0.6,Pos,1,0,0
23,1,2016-04-22 23:28:30,2016-04-22,1373,0,0.0,Neu,0,0,1
24,1,2016-04-22 23:26:24,2016-04-22,1373,0,0.0,Neu,0,0,1
25,1,2016-04-22 23:21:34,2016-04-22,1373,0,0.0,Neu,0,0,1
26,1,2016-04-22 23:17:49,2016-04-22,1373,0,0.0,Neu,0,0,1
27,1,2016-04-22 23:10:28,2016-04-22,1373,2,0.0,Neu,0,0,1
28,1,2016-04-22 23:00:42,2016-04-22,1373,1,-0.0818181818182,Neg,0,1,0
29,1,2016-04-22 23:00:27,2016-04-22,1373,0,0.6,Pos,1,0,0
30,1,2016-04-22 22:49:25,2016-04-22,1373,0,0.0,Neu,0,0,1
31,1,2016-04-22 22:48:57,2016-04-22,1373,1,0.0,Neu,0,0,1
32,1,2016-04-22 22:47:50,2016-04-22,1373,0,0.0,Neu,0,0,1
33,1,2016-04-22 22:45:41,2016-04-22,1373,0,0.25,Pos,1,0,0
34,1,2016-04-22 22:43:45,2016-04-22,1373,0,0.0,Neu,0,0,1
35,1,2016-04-22 22:43:22,2016-04-22,1373,0,0.0,Neu,0,0,1
36,1,2016-04-22 22:41:00,2016-04-22,1373,0,0.0,Neu,0,0,1
37,1,2016-04-22 22:38:29,2016-04-22,1373,0,0.0,Neu,0,0,1
38,1,2016-04-22 22:36:16,2016-04-22,1373,0,0.0,Neu,0,0,1
39,1,2016-04-22 22:34:50,2016-04-22,1373,3,0.0,Neu,0,0,1
40,1,2016-04-22 22:32:54,2016-04-22,1373,0,0.35,Pos,1,0,0
41,1,2016-04-22 22:26:04,2016-04-22,1373,0,0.0,Neu,0,0,1
42,1,2016-04-22 22:25:22,2016-04-22,1373,0,0.0,Neu,0,0,1
43,1,2016-04-22 22:18:48,2016-04-22,1373,0,0.6,Pos,1,0,0
44,1,2016-04-22 22:14:36,2016-04-22,1373,0,0.0,Neu,0,0,1
45,1,2016-04-22 22:14:22,2016-04-22,1373,0,0.0,Neu,0,0,1
46,1,2016-04-22 22:07:22,2016-04-22,1373,0,0.0,Neu,0,0,1
47,1,2016-04-22 22:01:24,2016-04-22,1373,0,0.0,Neu,0,0,1
48,1,2016-04-22 21:56:02,2016-04-22,1373,0,0.0,Neu,0,0,1
49,1,2016-04-22 21:54:13,2016-04-22,1373,0,0.0,Neu,0,0,1
50,1,2016-04-22 21:52:37,2016-04-22,1373,0,0.136363636364,Pos,1,0,0
51,1,2016-04-22 21:43:51,2016-04-22,1373,0,0.0,Neu,0,0,1
52,1,2016-04-22 21:43:12,2016-04-22,1373,0,0.6,Pos,1,0,0
53,1,2016-04-22 21:40:56,2016-04-22,1373,0,0.0,Neu,0,0,1
54,1,2016-04-22 21:30:22,2016-04-22,1373,1,0.0,Neu,0,0,1
55,1,2016-04-22 21:30:03,2016-04-22,1373,1,0.0,Neu,0,0,1
56,1,2016-04-22 21:20:53,2016-04-22,1373,0,0.0,Neu,0,0,1
57,1,2016-04-22 21:20:09,2016-04-22,1373,0,0.6,Pos,1,0,0
58,1,2016-04-22 21:18:01,2016-04-22,1373,0,0.35,Pos,1,0,0
59,1,2016-04-22 21:13:57,2016-04-22,1373,1,0.6,Pos,1,0,0
60,1,2016-04-22 21:12:11,2016-04-22,1373,0,0.0,Neu,0,0,1
61,1,2016-04-22 21:01:15,2016-04-22,1373,0,0.0,Neu,0,0,1
62,1,2016-04-22 20:55:58,2016-04-22,1373,0,0.0,Neu,0,0,1
63,1,2016-04-22 20:55:27,2016-04-22,1373,0,-0.5,Neg,0,1,0
64,1,2016-04-22 20:44:30,2016-04-22,1373,0,0.0,Neu,0,0,1
65,1,2016-04-22 20:29:53,2016-04-22,1373,0,0.0,Neu,0,0,1
66,1,2016-04-22 20:21:22,2016-04-22,1373,0,0.0,Neu,0,0,1
67,1,2016-04-22 20:12:21,2016-04-22,1373,0,0.0,Neu,0,0,1
68,1,2016-04-22 20:11:28,2016-04-22,1373,0,0.0,Neu,0,0,1
69,1,2016-04-22 20:10:13,2016-04-22,1373,0,0.0,Neu,0,0,1
70,1,2016-04-22 20:09:22,2016-04-22,1373,0,0.0,Neu,0,0,1
71,1,2016-04-22 20:09:10,2016-04-22,1373,0,0.0,Neu,0,0,1
72,1,2016-04-22 20:05:47,2016-04-22,1373,0,-0.155555555556,Neg,0,1,0
73,1,2016-04-22 19:54:59,2016-04-22,1373,0,0.0,Neu,0,0,1
74,1,2016-04-22 19:54:32,2016-04-22,1373,0,0.0,Neu,0,0,1
75,1,2016-04-22 19:50:35,2016-04-22,1373,1,0.6,Pos,1,0,0
76,1,2016-04-22 19:49:11,2016-04-22,1373,2,0.366666666667,Pos,1,0,0
77,1,2016-04-22 19:27:13,2016-04-22,1373,3,0.0,Neu,0,0,1
78,1,2016-04-22 19:16:17,2016-04-22,1373,0,0.0,Neu,0,0,1
79,1,2016-04-22 19:07:46,2016-04-22,1373,0,0.3125,Pos,1,0,0
80,1,2016-04-22 18:54:38,2016-04-22,1373,0,0.0,Neu,0,0,1
81,1,2016-04-22 18:54:10,2016-04-22,1373,0,0.0,Neu,0,0,1
