,week,twitter_per_hour,pos_rate,neg_rate,ratio_pos_neg,favorite_rate,current_rank,date_period,Song_ID,Song_IDN,past_rank_1,past_rank_2,past_rank_3,past_rank_4,next_rank
0,14.0,0.00595238095238,0.0,0.0,1.0,1.0,93.0,2016-04-03 ~ 2016-04-09,Like I Would%ZAYN,70,55.0,101.0,101.0,101.0,73.0
1,16.0,0.00595238095238,0.0,0.0,1.0,0.0,73.0,2016-04-17 ~ 2016-04-23,Like I Would%ZAYN,70,73.0,93.0,55.0,101.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,41.0,2016-04-03 ~ 2016-04-09,Like I'm Gonna Lose You%MEGHAN TRAINOR ,71,46.0,42.0,37.0,31.0,46.0
0,14.0,0.00595238095238,0.253867151956,0.00409463148317,55.9,0.175159235669,41.0,2016-04-03 ~ 2016-04-09,Like I'm Gonna Lose You%MEGHAN TRAINOR ,71,46.0,42.0,37.0,31.0,46.0
1,16.0,132.675282385,0.238840312931,0.00276115968707,74.2857142857,0.576161988035,46.0,2016-04-17 ~ 2016-04-23,Like I'm Gonna Lose You%MEGHAN TRAINOR ,71,46.0,41.0,46.0,42.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,67.0,2016-04-03 ~ 2016-04-09,Lost Boy%RUTH B,74,79.0,87.0,86.0,75.0,47.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,67.0,2016-04-03 ~ 2016-04-09,Lost Boy%RUTH B,74,79.0,87.0,86.0,75.0,47.0
0,16.0,0.00595238095238,0.0,0.0,1.0,0.0,47.0,2016-04-17 ~ 2016-04-23,Lost Boy%RUTH B,74,47.0,67.0,79.0,87.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,3.0,2016-04-03 ~ 2016-04-09,Love Yourself%JUSTIN BIEBER,75,2.0,2.0,2.0,2.0,5.0
0,14.0,0.00595238095238,1.0,0.0,30.0,0.241379310345,3.0,2016-04-03 ~ 2016-04-09,Love Yourself%JUSTIN BIEBER,75,2.0,2.0,2.0,2.0,5.0
1,16.0,1.19780402595,1.0,0.0,11.0,0.4,5.0,2016-04-17 ~ 2016-04-23,Love Yourself%JUSTIN BIEBER,75,5.0,3.0,2.0,2.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,29.0,2016-04-03 ~ 2016-04-09,Low Life%FUTURE ,76,35.0,43.0,56.0,53.0,28.0
0,14.0,0.00595238095238,0.0,0.2,0.5,0.6,29.0,2016-04-03 ~ 2016-04-09,Low Life%FUTURE ,76,35.0,43.0,56.0,53.0,28.0
1,16.0,1.08608205953,0.0,0.0,1.0,0.0,28.0,2016-04-17 ~ 2016-04-23,Low Life%FUTURE ,76,28.0,29.0,35.0,43.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,80.0,2016-04-03 ~ 2016-04-09,Make Me Like You%GWEN STEFANI,77,97.0,101.0,101.0,68.0,100.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,80.0,2016-04-03 ~ 2016-04-09,Make Me Like You%GWEN STEFANI,77,97.0,101.0,101.0,68.0,100.0
0,16.0,0.00595238095238,0.0,0.0,1.0,0.5,100.0,2016-04-17 ~ 2016-04-23,Make Me Like You%GWEN STEFANI,77,100.0,80.0,97.0,101.0,0.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,8.0,2016-04-10 ~ 2016-04-16,"Me, Myself & I%G-EAZY & BEBE REXHA",78,7.0,7.0,7.0,7.0,8.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,8.0,2016-04-10 ~ 2016-04-16,"Me, Myself & I%G-EAZY & BEBE REXHA",78,7.0,7.0,7.0,7.0,8.0
0,14.0,0.00595238095238,0.0,0.0,1.0,1.0,7.0,2016-04-03 ~ 2016-04-09,"Me, Myself & I%G-EAZY & BEBE REXHA",78,7.0,7.0,7.0,7.0,8.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,20.0,2016-04-03 ~ 2016-04-09,Middle%DJ SNAKE ,79,26.0,31.0,50.0,57.0,22.0
0,14.0,0.00595238095238,0.185185185185,0.0185185185185,5.5,0.777777777778,20.0,2016-04-03 ~ 2016-04-09,Middle%DJ SNAKE ,79,26.0,31.0,50.0,57.0,22.0
1,16.0,2.76055978018,0.166666666667,0.0,7.0,0.916666666667,22.0,2016-04-17 ~ 2016-04-23,Middle%DJ SNAKE ,79,22.0,20.0,26.0,31.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,83.0,2016-04-03 ~ 2016-04-09,Might Be%LUKE NASTY,80,84.0,82.0,78.0,80.0,78.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,83.0,2016-04-03 ~ 2016-04-09,Might Be%LUKE NASTY,80,84.0,82.0,78.0,80.0,78.0
0,16.0,0.00595238095238,0.0,1.0,0.5,1.0,78.0,2016-04-17 ~ 2016-04-23,Might Be%LUKE NASTY,80,78.0,83.0,84.0,82.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Moolah%YOUNG GREATNESS,83,101.0,101.0,101.0,101.0,95.0
0,14.0,0.00595238095238,0.0769230769231,0.0,3.0,0.423076923077,101.0,2016-04-03 ~ 2016-04-09,Moolah%YOUNG GREATNESS,83,101.0,101.0,101.0,101.0,95.0
1,16.0,1.33716022286,1.0,0.0,12.0,1.81818181818,95.0,2016-04-17 ~ 2016-04-23,Moolah%YOUNG GREATNESS,83,95.0,101.0,101.0,101.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,4.0,2016-04-03 ~ 2016-04-09,My House%FLO RIDA,85,5.0,4.0,4.0,5.0,6.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,4.0,2016-04-03 ~ 2016-04-09,My House%FLO RIDA,85,5.0,4.0,4.0,5.0,6.0
1,16.0,3.103830521,0.0,0.142857142857,0.5,0.0,6.0,2016-04-17 ~ 2016-04-23,My House%FLO RIDA,85,6.0,4.0,5.0,4.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,64.0,2016-04-03 ~ 2016-04-09,Needed Me%RIHANNA,86,71.0,68.0,66.0,64.0,59.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.5,64.0,2016-04-03 ~ 2016-04-09,Needed Me%RIHANNA,86,71.0,68.0,66.0,64.0,59.0
1,16.0,0.135265458462,0.666666666667,0.0,3.0,0.0,59.0,2016-04-17 ~ 2016-04-23,Needed Me%RIHANNA,86,59.0,64.0,71.0,68.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,17.0,2016-04-03 ~ 2016-04-09,Never Forget You%ZARA LARSSON & MNEK,87,19.0,22.0,34.0,58.0,15.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,17.0,2016-04-03 ~ 2016-04-09,Never Forget You%ZARA LARSSON & MNEK,87,19.0,22.0,34.0,58.0,15.0
1,16.0,0.734369156495,0.0,0.0,1.0,0.0,15.0,2016-04-17 ~ 2016-04-23,Never Forget You%ZARA LARSSON & MNEK,87,15.0,17.0,19.0,22.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,62.0,2016-04-03 ~ 2016-04-09,New Romantics%TAYLOR SWIFT,89,69.0,73.0,101.0,101.0,61.0
0,14.0,0.00595238095238,1.0,0.0,18.0,0.0588235294118,62.0,2016-04-03 ~ 2016-04-09,New Romantics%TAYLOR SWIFT,89,69.0,73.0,101.0,101.0,61.0
1,16.0,1.62448209378,1.0,0.0,12.0,0.0909090909091,61.0,2016-04-17 ~ 2016-04-23,New Romantics%TAYLOR SWIFT,89,61.0,62.0,69.0,73.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,6.0,2016-04-03 ~ 2016-04-09,No%MEGHAN TRAINOR,90,12.0,11.0,101.0,101.0,3.0
0,14.0,0.00595238095238,0.24958263773,0.0442404006678,5.55555555556,2.28797996661,6.0,2016-04-03 ~ 2016-04-09,No%MEGHAN TRAINOR,90,12.0,11.0,101.0,101.0,3.0
1,16.0,25.0826855598,0.493975903614,0.0457831325301,10.3,5.63855421687,3.0,2016-04-17 ~ 2016-04-23,No%MEGHAN TRAINOR,90,3.0,6.0,12.0,11.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Noise%KENNY CHESNEY,92,101.0,101.0,101.0,101.0,72.0
0,14.0,0.00595238095238,0.0,0.0,1.0,1.0,101.0,2016-04-03 ~ 2016-04-09,Noise%KENNY CHESNEY,92,101.0,101.0,101.0,101.0,72.0
1,16.0,0.215804049923,0.6,0.0,4.0,0.2,72.0,2016-04-17 ~ 2016-04-23,Noise%KENNY CHESNEY,92,72.0,101.0,101.0,101.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,14.0,2016-04-03 ~ 2016-04-09,One Call Away%CHARLIE PUTH,94,14.0,15.0,16.0,14.0,16.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,14.0,2016-04-03 ~ 2016-04-09,One Call Away%CHARLIE PUTH,94,14.0,15.0,16.0,14.0,16.0
1,16.0,0.948422223523,0.0,0.0,1.0,0.111111111111,16.0,2016-04-17 ~ 2016-04-23,One Call Away%CHARLIE PUTH,94,16.0,14.0,14.0,15.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,24.0,2016-04-03 ~ 2016-04-09,Oui%JEREMIH,95,27.0,33.0,27.0,28.0,21.0
0,14.0,0.00595238095238,0.47572815534,0.0582524271845,7.14285714286,1.11650485437,24.0,2016-04-03 ~ 2016-04-09,Oui%JEREMIH,95,27.0,33.0,27.0,28.0,21.0
1,16.0,4.12231620039,0.727272727273,0.0227272727273,16.5,0.159090909091,21.0,2016-04-17 ~ 2016-04-23,Oui%JEREMIH,95,21.0,24.0,27.0,33.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Out Of The Woods%TAYLOR SWIFT,96,101.0,101.0,101.0,77.0,101.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Out Of The Woods%TAYLOR SWIFT,96,101.0,101.0,101.0,77.0,101.0
1,16.0,0.282264387643,0.0,0.0,1.0,0.0,101.0,2016-04-17 ~ 2016-04-23,Out Of The Woods%TAYLOR SWIFT,96,101.0,101.0,101.0,101.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,21.0,2016-04-03 ~ 2016-04-09,Panda%DESIIGNER,97,33.0,72.0,94.0,96.0,14.0
0,14.0,0.00595238095238,0.295350957156,0.0802187784868,3.65168539326,0.490428441203,21.0,2016-04-03 ~ 2016-04-09,Panda%DESIIGNER,97,33.0,72.0,94.0,96.0,14.0
1,16.0,56.7804685703,0.367708333333,0.0458333333333,7.86666666667,0.927083333333,14.0,2016-04-17 ~ 2016-04-23,Panda%DESIIGNER,97,14.0,21.0,33.0,72.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Perfect%ONE DIRECTION,98,101.0,101.0,87.0,79.0,101.0
0,14.0,0.00595238095238,1.0,0.0,22.0,0.190476190476,101.0,2016-04-03 ~ 2016-04-09,Perfect%ONE DIRECTION,98,101.0,101.0,87.0,79.0,101.0
1,16.0,0.589535740604,1.0,0.0,9.0,0.375,101.0,2016-04-17 ~ 2016-04-23,Perfect%ONE DIRECTION,98,101.0,101.0,101.0,101.0,0.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,4.0,2016-04-10 ~ 2016-04-16,Pillowtalk%ZAYN,100,8.0,6.0,6.0,6.0,4.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,4.0,2016-04-10 ~ 2016-04-16,Pillowtalk%ZAYN,100,8.0,6.0,6.0,6.0,4.0
0,14.0,0.00595238095238,0.216216216216,0.0540540540541,3.0,0.27027027027,8.0,2016-04-03 ~ 2016-04-09,Pillowtalk%ZAYN,100,6.0,6.0,6.0,6.0,4.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,70.0,2016-04-03 ~ 2016-04-09,Promise%KID INK ,101,75.0,85.0,83.0,82.0,67.0
0,14.0,0.00595238095238,0.137931034483,0.0344827586207,2.5,1.1724137931,70.0,2016-04-03 ~ 2016-04-09,Promise%KID INK ,101,75.0,85.0,83.0,82.0,67.0
1,16.0,1.54523017491,0.25,0.0625,2.5,0.625,67.0,2016-04-17 ~ 2016-04-23,Promise%KID INK ,101,67.0,70.0,75.0,85.0,0.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,54.0,2016-04-10 ~ 2016-04-16,Really Really%KEVIN GATES,102,59.0,62.0,59.0,64.0,54.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,54.0,2016-04-10 ~ 2016-04-16,Really Really%KEVIN GATES,102,59.0,62.0,59.0,64.0,54.0
0,14.0,0.00595238095238,1.0,0.0,2.0,0.0,59.0,2016-04-03 ~ 2016-04-09,Really Really%KEVIN GATES,102,62.0,59.0,64.0,61.0,54.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,96.0,2016-04-03 ~ 2016-04-09,Ride%TWENTY ONE PILOTS,103,96.0,101.0,101.0,101.0,88.0
0,14.0,0.00595238095238,0.583333333333,0.0,8.0,0.583333333333,96.0,2016-04-03 ~ 2016-04-09,Ride%TWENTY ONE PILOTS,103,96.0,101.0,101.0,101.0,88.0
1,16.0,0.182551152354,0.0,0.0,1.0,2.0,88.0,2016-04-17 ~ 2016-04-23,Ride%TWENTY ONE PILOTS,103,88.0,96.0,96.0,101.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,16.0,2016-04-03 ~ 2016-04-09,Roses%THE CHAINSMOKERS ,104,17.0,14.0,13.0,10.0,20.0
0,14.0,0.00595238095238,0.13,0.03,3.5,1.94,16.0,2016-04-03 ~ 2016-04-09,Roses%THE CHAINSMOKERS ,104,17.0,14.0,13.0,10.0,20.0
1,16.0,2.78368451575,0.2,0.05,2.5,0.35,20.0,2016-04-17 ~ 2016-04-23,Roses%THE CHAINSMOKERS ,104,20.0,16.0,17.0,14.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,48.0,2016-04-03 ~ 2016-04-09,Same Old Love%SELENA GOMEZ,105,45.0,35.0,26.0,20.0,101.0
0,14.0,0.00595238095238,1.0,0.0,4.0,0.0,48.0,2016-04-03 ~ 2016-04-09,Same Old Love%SELENA GOMEZ,105,45.0,35.0,26.0,20.0,101.0
1,16.0,0.255854447248,1.0,0.0,3.0,0.0,101.0,2016-04-17 ~ 2016-04-23,Same Old Love%SELENA GOMEZ,105,101.0,48.0,45.0,35.0,0.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,83.0,2016-04-10 ~ 2016-04-16,Saved%TY DOLLA $IGN ,106,89.0,90.0,95.0,90.0,83.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,83.0,2016-04-10 ~ 2016-04-16,Saved%TY DOLLA $IGN ,106,89.0,90.0,95.0,90.0,83.0
0,14.0,0.00595238095238,0.0,0.0,1.0,1.0,89.0,2016-04-03 ~ 2016-04-09,Saved%TY DOLLA $IGN ,106,90.0,95.0,90.0,93.0,83.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,38.0,2016-04-03 ~ 2016-04-09,Say It%TORY LANEZ,107,37.0,30.0,32.0,27.0,42.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,38.0,2016-04-03 ~ 2016-04-09,Say It%TORY LANEZ,107,37.0,30.0,32.0,27.0,42.0
0,16.0,0.00595238095238,0.0,0.0,1.0,1.0,42.0,2016-04-17 ~ 2016-04-23,Say It%TORY LANEZ,107,42.0,38.0,37.0,30.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,See You Again%WIZ KHALIFA ,108,101.0,101.0,49.0,45.0,101.0
0,14.0,0.00595238095238,0.0344827586207,0.0,2.0,4.41379310345,101.0,2016-04-03 ~ 2016-04-09,See You Again%WIZ KHALIFA ,108,101.0,101.0,49.0,45.0,101.0
1,16.0,1.2986544497,0.0,0.0,1.0,0.0,101.0,2016-04-17 ~ 2016-04-23,See You Again%WIZ KHALIFA ,108,101.0,101.0,101.0,101.0,0.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,55.0,2016-04-10 ~ 2016-04-16,Snapback%OLD DOMINION,109,60.0,64.0,62.0,70.0,55.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,55.0,2016-04-10 ~ 2016-04-16,Snapback%OLD DOMINION,109,60.0,64.0,62.0,70.0,55.0
0,14.0,0.00595238095238,1.0,0.0,5.0,3.5,60.0,2016-04-03 ~ 2016-04-09,Snapback%OLD DOMINION,109,64.0,62.0,70.0,71.0,55.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-10 ~ 2016-04-16,Something New%ZENDAYA ,111,97.0,93.0,96.0,101.0,101.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-10 ~ 2016-04-16,Something New%ZENDAYA ,111,97.0,93.0,96.0,101.0,101.0
0,14.0,0.00595238095238,1.0,0.0,2.0,0.0,97.0,2016-04-03 ~ 2016-04-09,Something New%ZENDAYA ,111,93.0,96.0,101.0,101.0,101.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,54.0,2016-04-03 ~ 2016-04-09,Somewhere On A Beach%DIERKS BENTLEY,112,59.0,61.0,68.0,78.0,43.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,54.0,2016-04-03 ~ 2016-04-09,Somewhere On A Beach%DIERKS BENTLEY,112,59.0,61.0,68.0,78.0,43.0
0,16.0,0.00595238095238,0.0,0.0,1.0,1.0,43.0,2016-04-17 ~ 2016-04-23,Somewhere On A Beach%DIERKS BENTLEY,112,43.0,54.0,59.0,61.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,11.0,2016-04-03 ~ 2016-04-09,Sorry%JUSTIN BIEBER,114,8.0,8.0,5.0,4.0,13.0
0,14.0,0.00595238095238,0.00126023944549,0.996849401386,0.00189513581807,1.13925645873,11.0,2016-04-03 ~ 2016-04-09,Sorry%JUSTIN BIEBER,114,8.0,8.0,5.0,4.0,13.0
1,16.0,14.993850947,0.00393700787402,0.992125984252,0.00790513833992,0.838582677165,13.0,2016-04-17 ~ 2016-04-23,Sorry%JUSTIN BIEBER,114,13.0,11.0,8.0,8.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,77.0,2016-04-03 ~ 2016-04-09,Stand By You%RACHEL PLATTEN,115,61.0,47.0,42.0,41.0,75.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,77.0,2016-04-03 ~ 2016-04-09,Stand By You%RACHEL PLATTEN,115,61.0,47.0,42.0,41.0,75.0
1,16.0,0.941563293977,0.0,0.0,1.0,0.0,75.0,2016-04-17 ~ 2016-04-23,Stand By You%RACHEL PLATTEN,115,75.0,77.0,61.0,47.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,22.0,2016-04-03 ~ 2016-04-09,Stitches%SHAWN MENDES,117,20.0,17.0,17.0,16.0,23.0
0,14.0,0.00595238095238,0.294117647059,0.0588235294118,3.66666666667,0.5,22.0,2016-04-03 ~ 2016-04-09,Stitches%SHAWN MENDES,117,20.0,17.0,17.0,16.0,23.0
1,16.0,2.33926573048,0.833333333333,0.0185185185185,23.0,1.81481481481,23.0,2016-04-17 ~ 2016-04-23,Stitches%SHAWN MENDES,117,23.0,22.0,20.0,17.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,5.0,2016-04-03 ~ 2016-04-09,Stressed Out%TWENTY ONE PILOTS,118,4.0,3.0,3.0,3.0,7.0
0,14.0,0.00595238095238,0.0,0.05,0.5,0.4,5.0,2016-04-03 ~ 2016-04-09,Stressed Out%TWENTY ONE PILOTS,118,4.0,3.0,3.0,3.0,7.0
1,16.0,0.728966285309,0.0,0.0,1.0,0.0,7.0,2016-04-17 ~ 2016-04-23,Stressed Out%TWENTY ONE PILOTS,118,7.0,5.0,4.0,3.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,63.0,2016-04-03 ~ 2016-04-09,Sugar%ROBIN SCHULZ ,119,51.0,44.0,45.0,47.0,68.0
0,14.0,0.00595238095238,0.0357142857143,0.0,2.0,0.321428571429,63.0,2016-04-03 ~ 2016-04-09,Sugar%ROBIN SCHULZ ,119,51.0,44.0,45.0,47.0,68.0
1,16.0,3.14368240747,0.0,0.0,1.0,1.15384615385,68.0,2016-04-17 ~ 2016-04-23,Sugar%ROBIN SCHULZ ,119,68.0,63.0,51.0,44.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,33.0,2016-04-03 ~ 2016-04-09,Summer Sixteen%DRAKE,120,31.0,29.0,30.0,32.0,36.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,33.0,2016-04-03 ~ 2016-04-09,Summer Sixteen%DRAKE,120,31.0,29.0,30.0,32.0,36.0
0,16.0,0.00595238095238,0.0,1.0,0.5,0.0,36.0,2016-04-17 ~ 2016-04-23,Summer Sixteen%DRAKE,120,36.0,33.0,31.0,29.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,74.0,2016-04-03 ~ 2016-04-09,T-Shirt%THOMAS RHETT,121,80.0,84.0,92.0,101.0,63.0
0,14.0,0.00595238095238,0.591908531223,0.0184696569921,30.6363636364,7.33069481091,74.0,2016-04-03 ~ 2016-04-09,T-Shirt%THOMAS RHETT,121,80.0,84.0,92.0,101.0,63.0
1,16.0,127.378924998,0.0497215592681,0.00238663484487,18.0,8.97374701671,63.0,2016-04-17 ~ 2016-04-23,T-Shirt%THOMAS RHETT,121,63.0,74.0,80.0,84.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,42.0,2016-04-03 ~ 2016-04-09,Team%IGGY AZALEA,122,101.0,101.0,101.0,101.0,71.0
0,14.0,0.00595238095238,0.234042553191,0.0141843971631,14.7777777778,1.42730496454,42.0,2016-04-03 ~ 2016-04-09,Team%IGGY AZALEA,122,101.0,101.0,101.0,101.0,71.0
1,16.0,8.07591021193,0.142857142857,0.0186335403727,6.0,1.13043478261,71.0,2016-04-17 ~ 2016-04-23,Team%IGGY AZALEA,122,71.0,42.0,101.0,101.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,90.0,2016-04-03 ~ 2016-04-09,That Don't Sound Like You%LEE BRICE,123,92.0,93.0,88.0,92.0,64.0
0,14.0,0.00595238095238,0.973977695167,0.0223048327138,37.5714285714,0.234200743494,90.0,2016-04-03 ~ 2016-04-09,That Don't Sound Like You%LEE BRICE,123,92.0,93.0,88.0,92.0,64.0
1,16.0,9.311569318,0.994350282486,0.00564971751412,88.5,0.158192090395,64.0,2016-04-17 ~ 2016-04-23,That Don't Sound Like You%LEE BRICE,123,64.0,90.0,92.0,93.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,28.0,2016-04-03 ~ 2016-04-09,The Hills%THE WEEKND,124,25.0,24.0,21.0,22.0,33.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,28.0,2016-04-03 ~ 2016-04-09,The Hills%THE WEEKND,124,25.0,24.0,21.0,22.0,33.0
1,16.0,0.256355479598,0.0,0.0,1.0,0.0,33.0,2016-04-17 ~ 2016-04-23,The Hills%THE WEEKND,124,33.0,28.0,25.0,24.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,69.0,2016-04-03 ~ 2016-04-09,The Sound Of Silence%DISTURBED,125,73.0,76.0,81.0,88.0,51.0
0,14.0,0.00595238095238,1.0,0.0,5.0,0.0,69.0,2016-04-03 ~ 2016-04-09,The Sound Of Silence%DISTURBED,125,73.0,76.0,81.0,88.0,51.0
1,16.0,0.49678665773,1.0,0.0,8.0,0.0,51.0,2016-04-17 ~ 2016-04-23,The Sound Of Silence%DISTURBED,125,51.0,69.0,73.0,76.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,86.0,2016-04-03 ~ 2016-04-09,Try Everything%SHAKIRA,128,63.0,66.0,101.0,101.0,65.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,86.0,2016-04-03 ~ 2016-04-09,Try Everything%SHAKIRA,128,63.0,66.0,101.0,101.0,65.0
1,16.0,0.00595238095238,0.0,0.0,1.0,0.0,65.0,2016-04-17 ~ 2016-04-23,Try Everything%SHAKIRA,128,65.0,86.0,63.0,66.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Uber Everywhere%MADEINTYO,129,101.0,101.0,101.0,101.0,99.0
0,14.0,0.00595238095238,0.0833333333333,0.0,2.0,0.0833333333333,101.0,2016-04-03 ~ 2016-04-09,Uber Everywhere%MADEINTYO,129,101.0,101.0,101.0,101.0,99.0
1,16.0,0.00595238095238,0.0,0.0,1.0,0.0,99.0,2016-04-17 ~ 2016-04-23,Uber Everywhere%MADEINTYO,129,99.0,101.0,101.0,101.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Uptown Funk!%MARK RONSON ,132,101.0,101.0,101.0,101.0,101.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Uptown Funk!%MARK RONSON ,132,101.0,101.0,101.0,101.0,101.0
1,16.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-17 ~ 2016-04-23,Uptown Funk!%MARK RONSON ,132,101.0,101.0,101.0,101.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Victorious%PANIC! AT THE DISCO,133,101.0,101.0,101.0,101.0,94.0
0,14.0,0.00595238095238,0.5,0.0,3.0,1.0,101.0,2016-04-03 ~ 2016-04-09,Victorious%PANIC! AT THE DISCO,133,101.0,101.0,101.0,101.0,94.0
1,16.0,0.00595238095238,1.0,0.0,2.0,0.0,94.0,2016-04-17 ~ 2016-04-23,Victorious%PANIC! AT THE DISCO,133,94.0,101.0,101.0,101.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Walking On A Dream%EMPIRE OF THE SUN,134,101.0,101.0,99.0,90.0,101.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Walking On A Dream%EMPIRE OF THE SUN,134,101.0,101.0,99.0,90.0,101.0
0,16.0,0.00595238095238,0.0,0.0,1.0,0.25,101.0,2016-04-17 ~ 2016-04-23,Walking On A Dream%EMPIRE OF THE SUN,134,101.0,101.0,101.0,101.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,37.0,2016-04-03 ~ 2016-04-09,What Do You Mean?%JUSTIN BIEBER,137,36.0,34.0,29.0,25.0,41.0
0,14.0,0.00595238095238,0.0,1.0,0.166666666667,0.0,37.0,2016-04-03 ~ 2016-04-09,What Do You Mean?%JUSTIN BIEBER,137,36.0,34.0,29.0,25.0,41.0
1,16.0,0.881920627144,0.0,0.9,0.1,0.0,41.0,2016-04-17 ~ 2016-04-23,What Do You Mean?%JUSTIN BIEBER,137,41.0,37.0,36.0,34.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,50.0,2016-04-03 ~ 2016-04-09,When We Were Young%ADELE,138,34.0,28.0,23.0,18.0,58.0
