,week,twitter_per_hour,pos_rate,neg_rate,ratio_pos_neg,favorite_rate,current_rank,date_period,Song_ID,Song_IDN,past_rank_1,past_rank_2,past_rank_3,past_rank_4,next_rank
1,16,1.90187431092,0.0,0.0434782608696,0.5,0.130434782609,7,2016-04-17 ~ 2016-04-23,Stressed Out%TWENTY ONE PILOTS,118,7,5,4,3,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,63,2016-04-03 ~ 2016-04-09,Sugar%ROBIN SCHULZ ,119,51,44,45,47,68
0,15,0.837886174878,0.0526315789474,0.0,2.0,0.421052631579,68,2016-04-10 ~ 2016-04-16,Sugar%ROBIN SCHULZ ,119,63,51,44,45,68
1,16,1.52254538356,0.153846153846,0.0,5.0,0.807692307692,68,2016-04-17 ~ 2016-04-23,Sugar%ROBIN SCHULZ ,119,68,63,51,44,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,33,2016-04-03 ~ 2016-04-09,Summer Sixteen%DRAKE,120,31,29,30,32,36
0,15,0.00595238095238,0.0,1.0,0.5,0.0,36,2016-04-10 ~ 2016-04-16,Summer Sixteen%DRAKE,120,33,31,29,30,36
1,16,0.249571049758,0.0,0.0,1.0,0.75,36,2016-04-17 ~ 2016-04-23,Summer Sixteen%DRAKE,120,36,33,31,29,0
0,15,0.00595238095238,0.0,0.0,1.0,0.0,63,2016-04-10 ~ 2016-04-16,T-Shirt%THOMAS RHETT,121,74,80,84,92,63
0,14,0.00595238095238,0.0,0.0,1.0,0.0,74,2016-04-03 ~ 2016-04-09,T-Shirt%THOMAS RHETT,121,80,84,92,101,63
0,16,738.595726123,0.0777042985357,0.00779404818139,9.70588235294,0.842465753425,63,2016-04-17 ~ 2016-04-23,T-Shirt%THOMAS RHETT,121,63,74,80,84,0
0,15,0.00595238095238,0.0,0.0,1.0,0.0,71,2016-04-10 ~ 2016-04-16,Team%IGGY AZALEA,122,42,101,101,101,71
0,14,0.00595238095238,0.0,0.0,1.0,0.0,42,2016-04-03 ~ 2016-04-09,Team%IGGY AZALEA,122,101,101,101,101,71
0,16,7.72555704371,0.375886524823,0.0141843971631,18.0,2.19858156028,71,2016-04-17 ~ 2016-04-23,Team%IGGY AZALEA,122,71,42,101,101,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,90,2016-04-03 ~ 2016-04-09,That Don't Sound Like You%LEE BRICE,123,92,93,88,92,64
0,15,6.79768441452,1.0,0.0,77.0,0.25,64,2016-04-10 ~ 2016-04-16,That Don't Sound Like You%LEE BRICE,123,90,92,93,88,64
1,16,17.4313269039,0.994505494505,0.00549450549451,121.0,0.236263736264,64,2016-04-17 ~ 2016-04-23,That Don't Sound Like You%LEE BRICE,123,64,90,92,93,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,28,2016-04-03 ~ 2016-04-09,The Hills%THE WEEKND,124,25,24,21,22,33
0,15,0.148257968866,0.0,0.0,1.0,0.0,33,2016-04-10 ~ 2016-04-16,The Hills%THE WEEKND,124,28,25,24,21,33
1,16,0.836070468797,0.142857142857,0.0,2.0,0.0,33,2016-04-17 ~ 2016-04-23,The Hills%THE WEEKND,124,33,28,25,24,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,69,2016-04-03 ~ 2016-04-09,The Sound Of Silence%DISTURBED,125,73,76,81,88,51
0,15,0.22543207815,1.0,0.0,4.0,0.0,51,2016-04-10 ~ 2016-04-16,The Sound Of Silence%DISTURBED,125,69,73,76,81,51
1,16,1.2545011035,1.0,0.0,22.0,0.0,51,2016-04-17 ~ 2016-04-23,The Sound Of Silence%DISTURBED,125,51,69,73,76,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,57,2016-04-03 ~ 2016-04-09,Think Of You%CHRIS YOUNG duet with CASSADEE POPE,126,68,64,69,74,53
1,15,0.00595238095238,0.0,0.0,1.0,0.0,53,2016-04-10 ~ 2016-04-16,Think Of You%CHRIS YOUNG duet with CASSADEE POPE,126,57,68,64,69,53
2,16,0.00595238095238,0.0,0.0,1.0,0.0,53,2016-04-17 ~ 2016-04-23,Think Of You%CHRIS YOUNG duet with CASSADEE POPE,126,53,57,68,64,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-03 ~ 2016-04-09,Til It Happens To You%LADY GAGA,127,101,101,95,101,101
1,15,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-10 ~ 2016-04-16,Til It Happens To You%LADY GAGA,127,101,101,101,95,101
2,16,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-17 ~ 2016-04-23,Til It Happens To You%LADY GAGA,127,101,101,101,101,0
0,15,0.00595238095238,0.0,0.0,1.0,0.0,65,2016-04-10 ~ 2016-04-16,Try Everything%SHAKIRA,128,86,63,66,101,65
0,14,0.00595238095238,0.0,0.0,1.0,0.0,86,2016-04-03 ~ 2016-04-09,Try Everything%SHAKIRA,128,63,66,101,101,65
0,16,0.00595238095238,0.0,0.0,1.0,0.0,65,2016-04-17 ~ 2016-04-23,Try Everything%SHAKIRA,128,65,86,63,66,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-03 ~ 2016-04-09,Uber Everywhere%MADEINTYO,129,101,101,101,101,99
0,15,0.13874614594,0.333333333333,0.0,2.0,0.333333333333,99,2016-04-10 ~ 2016-04-16,Uber Everywhere%MADEINTYO,129,101,101,101,101,99
1,16,0.354691451279,0.333333333333,0.0,2.0,0.333333333333,99,2016-04-17 ~ 2016-04-23,Uber Everywhere%MADEINTYO,129,99,101,101,101,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-03 ~ 2016-04-09,Untitled 02 I 06.23.2014.%KENDRICK LAMAR,130,101,79,101,101,101
1,15,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-10 ~ 2016-04-16,Untitled 02 I 06.23.2014.%KENDRICK LAMAR,130,101,101,79,101,101
2,16,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-17 ~ 2016-04-23,Untitled 02 I 06.23.2014.%KENDRICK LAMAR,130,101,101,101,79,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-03 ~ 2016-04-09,Untitled 07 I 2014-2016%KENDRICK LAMAR,131,101,90,101,101,101
1,15,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-10 ~ 2016-04-16,Untitled 07 I 2014-2016%KENDRICK LAMAR,131,101,101,90,101,101
2,16,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-17 ~ 2016-04-23,Untitled 07 I 2014-2016%KENDRICK LAMAR,131,101,101,101,90,0
0,15,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-10 ~ 2016-04-16,Uptown Funk!%MARK RONSON ,132,101,101,101,101,101
0,14,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-03 ~ 2016-04-09,Uptown Funk!%MARK RONSON ,132,101,101,101,101,101
0,16,0.282358477617,0.0,0.0,1.0,0.25,101,2016-04-17 ~ 2016-04-23,Uptown Funk!%MARK RONSON ,132,101,101,101,101,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-03 ~ 2016-04-09,Victorious%PANIC! AT THE DISCO,133,101,101,101,101,94
0,15,0.135825991813,0.0,0.0,1.0,0.0,94,2016-04-10 ~ 2016-04-16,Victorious%PANIC! AT THE DISCO,133,101,101,101,101,94
1,16,0.372126678123,0.25,0.0,3.0,1.125,94,2016-04-17 ~ 2016-04-23,Victorious%PANIC! AT THE DISCO,133,94,101,101,101,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-03 ~ 2016-04-09,Walking On A Dream%EMPIRE OF THE SUN,134,101,101,99,90,101
0,15,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-10 ~ 2016-04-16,Walking On A Dream%EMPIRE OF THE SUN,134,101,101,101,99,101
1,16,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-17 ~ 2016-04-23,Walking On A Dream%EMPIRE OF THE SUN,134,101,101,101,101,0
0,15,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-10 ~ 2016-04-16,Watch Out%2 CHAINZ,135,101,101,91,98,101
0,14,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-03 ~ 2016-04-09,Watch Out%2 CHAINZ,135,101,91,98,89,101
0,16,3.16066725198,0.0,0.0,1.0,0.0,101,2016-04-17 ~ 2016-04-23,Watch Out%2 CHAINZ,135,101,101,101,91,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-03 ~ 2016-04-09,We Went%RANDY HOUSER,136,91,75,60,63,101
1,15,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-10 ~ 2016-04-16,We Went%RANDY HOUSER,136,101,91,75,60,101
2,16,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-17 ~ 2016-04-23,We Went%RANDY HOUSER,136,101,101,91,75,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,37,2016-04-03 ~ 2016-04-09,What Do You Mean?%JUSTIN BIEBER,137,36,34,29,25,41
0,15,0.434179581499,0.0,1.0,0.333333333333,0.0,41,2016-04-10 ~ 2016-04-16,What Do You Mean?%JUSTIN BIEBER,137,37,36,34,29,41
1,16,2.27380388441,0.0,0.916666666667,0.0434782608696,0.0,41,2016-04-17 ~ 2016-04-23,What Do You Mean?%JUSTIN BIEBER,137,41,37,36,34,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,50,2016-04-03 ~ 2016-04-09,When We Were Young%ADELE,138,34,28,23,18,58
0,15,0.611591107659,1.0,0.0,8.0,0.0,58,2016-04-10 ~ 2016-04-16,When We Were Young%ADELE,138,50,34,28,23,58
1,16,1.12143367599,1.0,0.0,18.0,0.0588235294118,58,2016-04-17 ~ 2016-04-23,When We Were Young%ADELE,138,58,50,34,28,0
0,15,0.00595238095238,0.0,0.0,1.0,0.0,49,2016-04-10 ~ 2016-04-16,White Iverson%POST MALONE,139,45,49,46,44,49
0,14,0.00595238095238,0.0,0.0,1.0,0.0,45,2016-04-03 ~ 2016-04-09,White Iverson%POST MALONE,139,49,46,44,42,49
0,16,0.00595238095238,0.0,0.0,1.0,0.0,49,2016-04-17 ~ 2016-04-23,White Iverson%POST MALONE,139,49,45,49,46,0
0,15,0.00595238095238,0.0,0.0,1.0,0.0,60,2016-04-10 ~ 2016-04-16,Wild Things%ALESSIA CARA,140,58,66,69,80,60
0,14,0.00595238095238,0.0,0.0,1.0,0.0,58,2016-04-03 ~ 2016-04-09,Wild Things%ALESSIA CARA,140,66,69,80,91,60
0,16,0.1266104735,1.0,0.0,4.0,0.333333333333,60,2016-04-17 ~ 2016-04-23,Wild Things%ALESSIA CARA,140,60,58,66,69,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-03 ~ 2016-04-09,Wildest Dreams%TAYLOR SWIFT,141,101,101,101,46,101
0,16,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-17 ~ 2016-04-23,Wildest Dreams%TAYLOR SWIFT,141,101,101,101,101,0
0,15,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-10 ~ 2016-04-16,Wildest Dreams%TAYLOR SWIFT,141,101,101,101,101,101
0,14,0.00595238095238,0.0,0.0,1.0,0.0,101,2016-04-03 ~ 2016-04-09,With Them%YOUNG THUG,142,101,101,101,101,87
1,15,0.00595238095238,0.0,0.0,1.0,0.0,87,2016-04-10 ~ 2016-04-16,With Them%YOUNG THUG,142,101,101,101,101,87
2,16,0.00595238095238,0.0,0.0,1.0,0.0,87,2016-04-17 ~ 2016-04-23,With Them%YOUNG THUG,142,87,101,101,101,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,12,2016-04-03 ~ 2016-04-09,Work From Home%FIFTH HARMONY ,143,13,16,12,101,10
0,15,0.611750711585,0.0,0.0,1.0,0.5,10,2016-04-10 ~ 2016-04-16,Work From Home%FIFTH HARMONY ,143,12,13,16,12,10
1,16,1.97875974166,0.0714285714286,0.0,3.0,0.821428571429,10,2016-04-17 ~ 2016-04-23,Work From Home%FIFTH HARMONY ,143,10,12,13,16,0
0,15,0.00595238095238,0.0,0.0,1.0,0.0,1,2016-04-10 ~ 2016-04-16,Work%RIHANNA ,144,1,1,1,1,1
0,14,0.00595238095238,0.0,0.0,1.0,0.0,1,2016-04-03 ~ 2016-04-09,Work%RIHANNA ,144,1,1,1,1,1
0,16,253.671981659,0.255346371778,0.0789617985743,3.22863741339,1.65984280753,1,2016-04-17 ~ 2016-04-23,Work%RIHANNA ,144,1,1,1,1,0
1,17,19.9649737303,0.263157894737,0.0,6.0,0.526315789474,0,2016-04-24 ~ 2016-04-30,Work%RIHANNA ,144,1,1,1,1,0
0,14,0.00595238095238,0.0,0.0,1.0,0.0,32,2016-04-03 ~ 2016-04-09,You Should Be Here%COLE SWINDELL,145,32,38,43,50,31
1,15,0.00595238095238,0.0,0.0,1.0,0.0,31,2016-04-10 ~ 2016-04-16,You Should Be Here%COLE SWINDELL,145,32,32,38,43,31
2,16,0.00595238095238,0.0,0.0,1.0,0.0,31,2016-04-17 ~ 2016-04-23,You Should Be Here%COLE SWINDELL,145,31,32,32,38,0
0,15,0.00595238095238,0.0,0.0,1.0,0.0,34,2016-04-10 ~ 2016-04-16,Youth%TROYE SIVAN,146,36,23,58,58,34
0,14,0.00595238095238,0.0,0.0,1.0,0.0,36,2016-04-03 ~ 2016-04-09,Youth%TROYE SIVAN,146,23,58,58,67,34
0,16,173.714964371,0.0118139305932,0.0164902781196,0.720588235294,1.38690622693,34,2016-04-17 ~ 2016-04-23,Youth%TROYE SIVAN,146,34,36,23,58,0
1,17,7.82454060462,0.0,0.0,1.0,0.0,0,2016-04-24 ~ 2016-04-30,Youth%TROYE SIVAN,146,34,34,36,23,0
